Location,Count,Max,Timestamp
Soderholm Family Aquatic Center,,,2024-02-08 01:28:44
Nick Courts 1 & 2,18,250,2024-02-08 01:28:44
Nick Courts 3-6,41,500,2024-02-08 01:28:44
Nick Courts 7 & 8,18,250,2024-02-08 01:28:44
Level 1 Fitness,24,130,2024-02-08 01:28:57
Level 2 Fitness,7,65,2024-02-08 01:28:57
Level 3 Fitness,25,246,2024-02-08 01:28:57
Level 4 Fitness,8,75,2024-02-08 01:28:57
Bakke Track,5,100,2024-02-08 01:28:57
Courts 1&2,26,250,2024-02-08 01:28:57
Courts 3&4,23,250,2024-02-08 01:28:57
Courts 5-8,46,500,2024-02-08 01:28:57
Orbit,16,46,2024-02-08 01:28:57
Willow Room,2,27,2024-02-08 01:28:57
Cove Pool,,,2024-02-08 01:28:57
Mount Mendota,,,2024-02-08 01:28:57
Skybox Suites,5,18,2024-02-08 01:28:57
SubZero Ice Center,31,300,2024-02-08 01:28:57
Nick Level 1 Fitness,28,150,2024-02-08 01:49:11
Nick Level 2 Fitness,13,100,2024-02-08 01:49:11
Nick Level 3 Fitness,31,200,2024-02-08 01:49:11
Nick Power House,64,140,2024-02-08 01:49:11
Nick Track,6,100,2024-02-08 01:49:11
Soderholm Family Aquatic Center,,,2024-02-08 01:49:11
Nick Courts 1 & 2,18,250,2024-02-08 01:49:11
Nick Courts 3-6,41,500,2024-02-08 01:49:11
Nick Courts 7 & 8,18,250,2024-02-08 01:49:11
Level 1 Fitness,24,130,2024-02-08 01:49:25
Level 2 Fitness,7,65,2024-02-08 01:49:25
Level 3 Fitness,25,246,2024-02-08 01:49:25
Level 4 Fitness,8,75,2024-02-08 01:49:25
Bakke Track,5,100,2024-02-08 01:49:25
Courts 1&2,26,250,2024-02-08 01:49:25
Courts 3&4,23,250,2024-02-08 01:49:25
Courts 5-8,46,500,2024-02-08 01:49:25
Orbit,16,46,2024-02-08 01:49:25
Willow Room,2,27,2024-02-08 01:49:25
Cove Pool,,,2024-02-08 01:49:25
Mount Mendota,,,2024-02-08 01:49:25
Skybox Suites,5,18,2024-02-08 01:49:25
SubZero Ice Center,31,300,2024-02-08 01:49:25
Nick Level 1 Fitness,28,150,2024-02-08 02:09:38
Nick Level 2 Fitness,13,100,2024-02-08 02:09:38
Nick Level 3 Fitness,31,200,2024-02-08 02:09:38
Nick Power House,64,140,2024-02-08 02:09:38
Nick Track,6,100,2024-02-08 02:09:38
Soderholm Family Aquatic Center,,,2024-02-08 02:09:38
Nick Courts 1 & 2,18,250,2024-02-08 02:09:38
Nick Courts 3-6,41,500,2024-02-08 02:09:38
Nick Courts 7 & 8,18,250,2024-02-08 02:09:38
Level 1 Fitness,24,130,2024-02-08 02:09:52
Level 2 Fitness,7,65,2024-02-08 02:09:52
Level 3 Fitness,25,246,2024-02-08 02:09:52
Level 4 Fitness,8,75,2024-02-08 02:09:52
Bakke Track,5,100,2024-02-08 02:09:52
Courts 1&2,26,250,2024-02-08 02:09:52
Courts 3&4,23,250,2024-02-08 02:09:52
Courts 5-8,46,500,2024-02-08 02:09:52
Orbit,16,46,2024-02-08 02:09:52
Willow Room,2,27,2024-02-08 02:09:52
Cove Pool,,,2024-02-08 02:09:52
Mount Mendota,,,2024-02-08 02:09:52
Skybox Suites,5,18,2024-02-08 02:09:52
SubZero Ice Center,31,300,2024-02-08 02:09:52
Nick Level 1 Fitness,28,150,2024-02-08 02:30:06
Nick Level 2 Fitness,13,100,2024-02-08 02:30:06
Nick Level 3 Fitness,31,200,2024-02-08 02:30:06
Nick Power House,64,140,2024-02-08 02:30:06
Nick Track,6,100,2024-02-08 02:30:06
Soderholm Family Aquatic Center,,,2024-02-08 02:30:06
Nick Courts 1 & 2,18,250,2024-02-08 02:30:06
Nick Courts 3-6,41,500,2024-02-08 02:30:06
Nick Courts 7 & 8,18,250,2024-02-08 02:30:06
Level 1 Fitness,24,130,2024-02-08 02:30:19
Level 2 Fitness,7,65,2024-02-08 02:30:19
Level 3 Fitness,25,246,2024-02-08 02:30:19
Level 4 Fitness,8,75,2024-02-08 02:30:19
Bakke Track,5,100,2024-02-08 02:30:19
Courts 1&2,26,250,2024-02-08 02:30:19
Courts 3&4,23,250,2024-02-08 02:30:19
Courts 5-8,46,500,2024-02-08 02:30:19
Orbit,16,46,2024-02-08 02:30:19
Willow Room,2,27,2024-02-08 02:30:19
Cove Pool,,,2024-02-08 02:30:19
Mount Mendota,,,2024-02-08 02:30:19
Skybox Suites,5,18,2024-02-08 02:30:19
SubZero Ice Center,31,300,2024-02-08 02:30:19
Nick Level 1 Fitness,28,150,2024-02-08 02:50:33
Nick Level 2 Fitness,13,100,2024-02-08 02:50:33
Nick Level 3 Fitness,31,200,2024-02-08 02:50:33
Nick Power House,64,140,2024-02-08 02:50:33
Nick Track,6,100,2024-02-08 02:50:33
Soderholm Family Aquatic Center,,,2024-02-08 02:50:33
Nick Courts 1 & 2,18,250,2024-02-08 02:50:33
Nick Courts 3-6,41,500,2024-02-08 02:50:33
Nick Courts 7 & 8,18,250,2024-02-08 02:50:33
Level 1 Fitness,24,130,2024-02-08 02:50:47
Level 2 Fitness,7,65,2024-02-08 02:50:47
Level 3 Fitness,25,246,2024-02-08 02:50:47
Level 4 Fitness,8,75,2024-02-08 02:50:47
Bakke Track,5,100,2024-02-08 02:50:47
Courts 1&2,26,250,2024-02-08 02:50:47
Courts 3&4,23,250,2024-02-08 02:50:47
Courts 5-8,46,500,2024-02-08 02:50:47
Orbit,16,46,2024-02-08 02:50:47
Willow Room,2,27,2024-02-08 02:50:47
Cove Pool,,,2024-02-08 02:50:47
Mount Mendota,,,2024-02-08 02:50:47
Skybox Suites,5,18,2024-02-08 02:50:47
SubZero Ice Center,31,300,2024-02-08 02:50:47
Nick Level 1 Fitness,28,150,2024-02-08 03:11:00
Nick Level 2 Fitness,13,100,2024-02-08 03:11:00
Nick Level 3 Fitness,31,200,2024-02-08 03:11:00
Nick Power House,64,140,2024-02-08 03:11:00
Nick Track,6,100,2024-02-08 03:11:00
Soderholm Family Aquatic Center,,,2024-02-08 03:11:00
Nick Courts 1 & 2,18,250,2024-02-08 03:11:00
Nick Courts 3-6,41,500,2024-02-08 03:11:00
Nick Courts 7 & 8,18,250,2024-02-08 03:11:00
Level 1 Fitness,24,130,2024-02-08 03:11:14
Level 2 Fitness,7,65,2024-02-08 03:11:14
Level 3 Fitness,25,246,2024-02-08 03:11:14
Level 4 Fitness,8,75,2024-02-08 03:11:14
Bakke Track,5,100,2024-02-08 03:11:14
Courts 1&2,26,250,2024-02-08 03:11:14
Courts 3&4,23,250,2024-02-08 03:11:14
Courts 5-8,46,500,2024-02-08 03:11:14
Orbit,16,46,2024-02-08 03:11:14
Willow Room,2,27,2024-02-08 03:11:14
Cove Pool,,,2024-02-08 03:11:14
Mount Mendota,,,2024-02-08 03:11:14
Skybox Suites,5,18,2024-02-08 03:11:14
SubZero Ice Center,31,300,2024-02-08 03:11:14
Nick Level 1 Fitness,28,150,2024-02-08 03:31:28
Nick Level 2 Fitness,13,100,2024-02-08 03:31:28
Nick Level 3 Fitness,31,200,2024-02-08 03:31:28
Nick Power House,64,140,2024-02-08 03:31:28
Nick Track,6,100,2024-02-08 03:31:28
Soderholm Family Aquatic Center,,,2024-02-08 03:31:28
Nick Courts 1 & 2,18,250,2024-02-08 03:31:28
Nick Courts 3-6,41,500,2024-02-08 03:31:28
Nick Courts 7 & 8,18,250,2024-02-08 03:31:28
Level 1 Fitness,24,130,2024-02-08 03:31:41
Level 2 Fitness,7,65,2024-02-08 03:31:41
Level 3 Fitness,25,246,2024-02-08 03:31:41
Level 4 Fitness,8,75,2024-02-08 03:31:41
Bakke Track,5,100,2024-02-08 03:31:41
Courts 1&2,26,250,2024-02-08 03:31:41
Courts 3&4,23,250,2024-02-08 03:31:41
Courts 5-8,46,500,2024-02-08 03:31:41
Orbit,16,46,2024-02-08 03:31:41
Willow Room,2,27,2024-02-08 03:31:41
Cove Pool,,,2024-02-08 03:31:41
Mount Mendota,,,2024-02-08 03:31:41
Skybox Suites,5,18,2024-02-08 03:31:41
SubZero Ice Center,31,300,2024-02-08 03:31:41
Nick Level 1 Fitness,28,150,2024-02-08 03:51:55
Nick Level 2 Fitness,13,100,2024-02-08 03:51:55
Nick Level 3 Fitness,31,200,2024-02-08 03:51:55
Nick Power House,64,140,2024-02-08 03:51:55
Nick Track,6,100,2024-02-08 03:51:55
Soderholm Family Aquatic Center,,,2024-02-08 03:51:55
Nick Courts 1 & 2,18,250,2024-02-08 03:51:55
Nick Courts 3-6,41,500,2024-02-08 03:51:55
Nick Courts 7 & 8,18,250,2024-02-08 03:51:55
Level 1 Fitness,24,130,2024-02-08 03:52:09
Level 2 Fitness,7,65,2024-02-08 03:52:09
Level 3 Fitness,25,246,2024-02-08 03:52:09
Level 4 Fitness,8,75,2024-02-08 03:52:09
Bakke Track,5,100,2024-02-08 03:52:09
Courts 1&2,26,250,2024-02-08 03:52:09
Courts 3&4,23,250,2024-02-08 03:52:09
Courts 5-8,46,500,2024-02-08 03:52:09
Orbit,16,46,2024-02-08 03:52:09
Willow Room,2,27,2024-02-08 03:52:09
Cove Pool,,,2024-02-08 03:52:09
Mount Mendota,,,2024-02-08 03:52:09
Skybox Suites,5,18,2024-02-08 03:52:09
SubZero Ice Center,31,300,2024-02-08 03:52:09
Nick Level 1 Fitness,28,150,2024-02-08 04:12:29
Nick Level 2 Fitness,13,100,2024-02-08 04:12:29
Nick Level 3 Fitness,31,200,2024-02-08 04:12:29
Nick Power House,64,140,2024-02-08 04:12:29
Nick Track,6,100,2024-02-08 04:12:29
Soderholm Family Aquatic Center,,,2024-02-08 04:12:29
Nick Courts 1 & 2,18,250,2024-02-08 04:12:29
Nick Courts 3-6,41,500,2024-02-08 04:12:29
Nick Courts 7 & 8,18,250,2024-02-08 04:12:29
Level 1 Fitness,24,130,2024-02-08 04:12:42
Level 2 Fitness,7,65,2024-02-08 04:12:42
Level 3 Fitness,25,246,2024-02-08 04:12:42
Level 4 Fitness,8,75,2024-02-08 04:12:42
Bakke Track,5,100,2024-02-08 04:12:42
Courts 1&2,26,250,2024-02-08 04:12:42
Courts 3&4,23,250,2024-02-08 04:12:42
Courts 5-8,46,500,2024-02-08 04:12:42
Orbit,16,46,2024-02-08 04:12:42
Willow Room,2,27,2024-02-08 04:12:42
Cove Pool,,,2024-02-08 04:12:42
Mount Mendota,,,2024-02-08 04:12:42
Skybox Suites,5,18,2024-02-08 04:12:42
SubZero Ice Center,31,300,2024-02-08 04:12:42
Nick Level 1 Fitness,28,150,2024-02-08 04:32:56
Nick Level 2 Fitness,13,100,2024-02-08 04:32:56
Nick Level 3 Fitness,31,200,2024-02-08 04:32:56
Nick Power House,64,140,2024-02-08 04:32:56
Nick Track,6,100,2024-02-08 04:32:56
Soderholm Family Aquatic Center,,,2024-02-08 04:32:56
Nick Courts 1 & 2,18,250,2024-02-08 04:32:56
Nick Courts 3-6,41,500,2024-02-08 04:32:56
Nick Courts 7 & 8,18,250,2024-02-08 04:32:56
Level 1 Fitness,24,130,2024-02-08 04:33:10
Level 2 Fitness,7,65,2024-02-08 04:33:10
Level 3 Fitness,25,246,2024-02-08 04:33:10
Level 4 Fitness,8,75,2024-02-08 04:33:10
Bakke Track,5,100,2024-02-08 04:33:10
Courts 1&2,26,250,2024-02-08 04:33:10
Courts 3&4,23,250,2024-02-08 04:33:10
Courts 5-8,46,500,2024-02-08 04:33:10
Orbit,16,46,2024-02-08 04:33:10
Willow Room,2,27,2024-02-08 04:33:10
Cove Pool,,,2024-02-08 04:33:10
Mount Mendota,,,2024-02-08 04:33:10
Skybox Suites,5,18,2024-02-08 04:33:10
SubZero Ice Center,31,300,2024-02-08 04:33:10
Nick Level 1 Fitness,28,150,2024-02-08 04:53:23
Nick Level 2 Fitness,13,100,2024-02-08 04:53:23
Nick Level 3 Fitness,31,200,2024-02-08 04:53:23
Nick Power House,64,140,2024-02-08 04:53:23
Nick Track,6,100,2024-02-08 04:53:23
Soderholm Family Aquatic Center,,,2024-02-08 04:53:23
Nick Courts 1 & 2,18,250,2024-02-08 04:53:23
Nick Courts 3-6,41,500,2024-02-08 04:53:23
Nick Courts 7 & 8,18,250,2024-02-08 04:53:23
Level 1 Fitness,24,130,2024-02-08 04:53:37
Level 2 Fitness,7,65,2024-02-08 04:53:37
Level 3 Fitness,25,246,2024-02-08 04:53:37
Level 4 Fitness,8,75,2024-02-08 04:53:37
Bakke Track,5,100,2024-02-08 04:53:37
Courts 1&2,26,250,2024-02-08 04:53:37
Courts 3&4,23,250,2024-02-08 04:53:37
Courts 5-8,46,500,2024-02-08 04:53:37
Orbit,16,46,2024-02-08 04:53:37
Willow Room,2,27,2024-02-08 04:53:37
Cove Pool,,,2024-02-08 04:53:37
Mount Mendota,,,2024-02-08 04:53:37
Skybox Suites,5,18,2024-02-08 04:53:37
SubZero Ice Center,31,300,2024-02-08 04:53:37
Nick Level 1 Fitness,28,150,2024-02-08 05:13:51
Nick Level 2 Fitness,13,100,2024-02-08 05:13:51
Nick Level 3 Fitness,31,200,2024-02-08 05:13:51
Nick Power House,64,140,2024-02-08 05:13:51
Nick Track,6,100,2024-02-08 05:13:51
Soderholm Family Aquatic Center,,,2024-02-08 05:13:51
Nick Courts 1 & 2,18,250,2024-02-08 05:13:51
Nick Courts 3-6,41,500,2024-02-08 05:13:51
Nick Courts 7 & 8,18,250,2024-02-08 05:13:51
Level 1 Fitness,24,130,2024-02-08 05:14:04
Level 2 Fitness,7,65,2024-02-08 05:14:04
Level 3 Fitness,25,246,2024-02-08 05:14:04
Level 4 Fitness,8,75,2024-02-08 05:14:04
Bakke Track,5,100,2024-02-08 05:14:04
Courts 1&2,26,250,2024-02-08 05:14:04
Courts 3&4,23,250,2024-02-08 05:14:04
Courts 5-8,46,500,2024-02-08 05:14:04
Orbit,16,46,2024-02-08 05:14:04
Willow Room,2,27,2024-02-08 05:14:04
Cove Pool,,,2024-02-08 05:14:04
Mount Mendota,,,2024-02-08 05:14:04
Skybox Suites,5,18,2024-02-08 05:14:04
SubZero Ice Center,31,300,2024-02-08 05:14:04
Nick Level 1 Fitness,28,150,2024-02-08 05:34:18
Nick Level 2 Fitness,13,100,2024-02-08 05:34:18
Nick Level 3 Fitness,31,200,2024-02-08 05:34:18
Nick Power House,64,140,2024-02-08 05:34:18
Nick Track,6,100,2024-02-08 05:34:18
Soderholm Family Aquatic Center,,,2024-02-08 05:34:18
Nick Courts 1 & 2,18,250,2024-02-08 05:34:18
Nick Courts 3-6,41,500,2024-02-08 05:34:18
Nick Courts 7 & 8,18,250,2024-02-08 05:34:18
Level 1 Fitness,24,130,2024-02-08 05:34:32
Level 2 Fitness,7,65,2024-02-08 05:34:32
Level 3 Fitness,25,246,2024-02-08 05:34:32
Level 4 Fitness,8,75,2024-02-08 05:34:32
Bakke Track,5,100,2024-02-08 05:34:32
Courts 1&2,26,250,2024-02-08 05:34:32
Courts 3&4,23,250,2024-02-08 05:34:32
Courts 5-8,46,500,2024-02-08 05:34:32
Orbit,16,46,2024-02-08 05:34:32
Willow Room,2,27,2024-02-08 05:34:32
Cove Pool,,,2024-02-08 05:34:32
Mount Mendota,,,2024-02-08 05:34:32
Skybox Suites,5,18,2024-02-08 05:34:32
SubZero Ice Center,31,300,2024-02-08 05:34:32
Nick Level 1 Fitness,28,150,2024-02-08 05:54:45
Nick Level 2 Fitness,13,100,2024-02-08 05:54:45
Nick Level 3 Fitness,31,200,2024-02-08 05:54:45
Nick Power House,64,140,2024-02-08 05:54:45
Nick Track,6,100,2024-02-08 05:54:45
Soderholm Family Aquatic Center,,,2024-02-08 05:54:45
Nick Courts 1 & 2,18,250,2024-02-08 05:54:45
Nick Courts 3-6,41,500,2024-02-08 05:54:45
Nick Courts 7 & 8,18,250,2024-02-08 05:54:45
Level 1 Fitness,24,130,2024-02-08 05:54:59
Level 2 Fitness,7,65,2024-02-08 05:54:59
Level 3 Fitness,25,246,2024-02-08 05:54:59
Level 4 Fitness,8,75,2024-02-08 05:54:59
Bakke Track,5,100,2024-02-08 05:54:59
Courts 1&2,26,250,2024-02-08 05:54:59
Courts 3&4,23,250,2024-02-08 05:54:59
Courts 5-8,46,500,2024-02-08 05:54:59
Orbit,16,46,2024-02-08 05:54:59
Willow Room,2,27,2024-02-08 05:54:59
Cove Pool,,,2024-02-08 05:54:59
Mount Mendota,,,2024-02-08 05:54:59
Skybox Suites,5,18,2024-02-08 05:54:59
SubZero Ice Center,31,300,2024-02-08 05:54:59
Nick Level 1 Fitness,28,150,2024-02-08 06:15:12
Nick Level 2 Fitness,13,100,2024-02-08 06:15:12
Nick Level 3 Fitness,31,200,2024-02-08 06:15:12
Nick Power House,64,140,2024-02-08 06:15:12
Nick Track,6,100,2024-02-08 06:15:12
Soderholm Family Aquatic Center,,,2024-02-08 06:15:12
Nick Courts 1 & 2,18,250,2024-02-08 06:15:12
Nick Courts 3-6,41,500,2024-02-08 06:15:12
Nick Courts 7 & 8,18,250,2024-02-08 06:15:12
Level 1 Fitness,24,130,2024-02-08 06:15:26
Level 2 Fitness,7,65,2024-02-08 06:15:26
Level 3 Fitness,25,246,2024-02-08 06:15:26
Level 4 Fitness,8,75,2024-02-08 06:15:26
Bakke Track,5,100,2024-02-08 06:15:26
Courts 1&2,26,250,2024-02-08 06:15:26
Courts 3&4,23,250,2024-02-08 06:15:26
Courts 5-8,46,500,2024-02-08 06:15:26
Orbit,16,46,2024-02-08 06:15:26
Willow Room,2,27,2024-02-08 06:15:26
Cove Pool,,,2024-02-08 06:15:26
Mount Mendota,,,2024-02-08 06:15:26
Skybox Suites,5,18,2024-02-08 06:15:26
SubZero Ice Center,31,300,2024-02-08 06:15:26
Nick Level 1 Fitness,28,150,2024-02-08 06:35:40
Nick Level 2 Fitness,30,100,2024-02-08 06:35:40
Nick Level 3 Fitness,52,200,2024-02-08 06:35:40
Nick Power House,36,140,2024-02-08 06:35:40
Nick Track,7,100,2024-02-08 06:35:40
Soderholm Family Aquatic Center,,,2024-02-08 06:35:40
Nick Courts 1 & 2,0,250,2024-02-08 06:35:40
Nick Courts 3-6,0,500,2024-02-08 06:35:40
Nick Courts 7 & 8,0,250,2024-02-08 06:35:40
Level 1 Fitness,11,130,2024-02-08 06:35:54
Level 2 Fitness,6,65,2024-02-08 06:35:54
Level 3 Fitness,18,246,2024-02-08 06:35:54
Level 4 Fitness,6,75,2024-02-08 06:35:54
Bakke Track,4,100,2024-02-08 06:35:54
Courts 1&2,0,250,2024-02-08 06:35:54
Courts 3&4,0,250,2024-02-08 06:35:54
Courts 5-8,0,500,2024-02-08 06:35:54
Orbit,4,46,2024-02-08 06:35:54
Willow Room,0,27,2024-02-08 06:35:54
Cove Pool,,,2024-02-08 06:35:54
Mount Mendota,,,2024-02-08 06:35:54
Skybox Suites,0,18,2024-02-08 06:35:54
SubZero Ice Center,0,300,2024-02-08 06:35:54
Nick Level 1 Fitness,28,150,2024-02-08 06:56:07
Nick Level 2 Fitness,30,100,2024-02-08 06:56:07
Nick Level 3 Fitness,52,200,2024-02-08 06:56:07
Nick Power House,36,140,2024-02-08 06:56:07
Nick Track,7,100,2024-02-08 06:56:07
Soderholm Family Aquatic Center,,,2024-02-08 06:56:07
Nick Courts 1 & 2,0,250,2024-02-08 06:56:07
Nick Courts 3-6,0,500,2024-02-08 06:56:07
Nick Courts 7 & 8,0,250,2024-02-08 06:56:07
Level 1 Fitness,11,130,2024-02-08 06:56:21
Level 2 Fitness,6,65,2024-02-08 06:56:21
Level 3 Fitness,18,246,2024-02-08 06:56:21
Level 4 Fitness,6,75,2024-02-08 06:56:21
Bakke Track,4,100,2024-02-08 06:56:21
Courts 1&2,0,250,2024-02-08 06:56:21
Courts 3&4,0,250,2024-02-08 06:56:21
Courts 5-8,0,500,2024-02-08 06:56:21
Orbit,4,46,2024-02-08 06:56:21
Willow Room,0,27,2024-02-08 06:56:21
Cove Pool,,,2024-02-08 06:56:21
Mount Mendota,,,2024-02-08 06:56:21
Skybox Suites,0,18,2024-02-08 06:56:21
SubZero Ice Center,0,300,2024-02-08 06:56:21
Nick Level 1 Fitness,28,150,2024-02-08 07:16:35
Nick Level 2 Fitness,30,100,2024-02-08 07:16:35
Nick Level 3 Fitness,52,200,2024-02-08 07:16:35
Nick Power House,36,140,2024-02-08 07:16:35
Nick Track,7,100,2024-02-08 07:16:35
Soderholm Family Aquatic Center,,,2024-02-08 07:16:35
Nick Courts 1 & 2,0,250,2024-02-08 07:16:35
Nick Courts 3-6,0,500,2024-02-08 07:16:35
Nick Courts 7 & 8,0,250,2024-02-08 07:16:35
Level 1 Fitness,11,130,2024-02-08 07:16:48
Level 2 Fitness,6,65,2024-02-08 07:16:48
Level 3 Fitness,18,246,2024-02-08 07:16:48
Level 4 Fitness,6,75,2024-02-08 07:16:48
Bakke Track,4,100,2024-02-08 07:16:48
Courts 1&2,0,250,2024-02-08 07:16:48
Courts 3&4,0,250,2024-02-08 07:16:48
Courts 5-8,0,500,2024-02-08 07:16:48
Orbit,4,46,2024-02-08 07:16:48
Willow Room,0,27,2024-02-08 07:16:48
Cove Pool,,,2024-02-08 07:16:48
Mount Mendota,,,2024-02-08 07:16:48
Skybox Suites,0,18,2024-02-08 07:16:48
SubZero Ice Center,0,300,2024-02-08 07:16:48
Nick Level 1 Fitness,37,150,2024-02-08 07:37:02
Nick Level 2 Fitness,34,100,2024-02-08 07:37:02
Nick Level 3 Fitness,86,200,2024-02-08 07:37:02
Nick Power House,50,140,2024-02-08 07:37:02
Nick Track,12,100,2024-02-08 07:37:02
Soderholm Family Aquatic Center,,,2024-02-08 07:37:02
Nick Courts 1 & 2,0,250,2024-02-08 07:37:02
Nick Courts 3-6,3,500,2024-02-08 07:37:02
Nick Courts 7 & 8,0,250,2024-02-08 07:37:02
Level 1 Fitness,11,130,2024-02-08 07:37:15
Level 2 Fitness,6,65,2024-02-08 07:37:15
Level 3 Fitness,18,246,2024-02-08 07:37:15
Level 4 Fitness,6,75,2024-02-08 07:37:15
Bakke Track,4,100,2024-02-08 07:37:15
Courts 1&2,0,250,2024-02-08 07:37:15
Courts 3&4,0,250,2024-02-08 07:37:15
Courts 5-8,0,500,2024-02-08 07:37:15
Orbit,4,46,2024-02-08 07:37:15
Willow Room,0,27,2024-02-08 07:37:15
Cove Pool,,,2024-02-08 07:37:15
Mount Mendota,,,2024-02-08 07:37:15
Skybox Suites,0,18,2024-02-08 07:37:15
SubZero Ice Center,0,300,2024-02-08 07:37:15
Nick Level 1 Fitness,37,150,2024-02-08 07:57:29
Nick Level 2 Fitness,34,100,2024-02-08 07:57:29
Nick Level 3 Fitness,86,200,2024-02-08 07:57:29
Nick Power House,50,140,2024-02-08 07:57:29
Nick Track,12,100,2024-02-08 07:57:29
Soderholm Family Aquatic Center,,,2024-02-08 07:57:29
Nick Courts 1 & 2,0,250,2024-02-08 07:57:29
Nick Courts 3-6,3,500,2024-02-08 07:57:29
Nick Courts 7 & 8,0,250,2024-02-08 07:57:29
Level 1 Fitness,31,130,2024-02-08 07:57:42
Level 2 Fitness,13,65,2024-02-08 07:57:42
Level 3 Fitness,28,246,2024-02-08 07:57:42
Level 4 Fitness,10,75,2024-02-08 07:57:42
Bakke Track,7,100,2024-02-08 07:57:42
Courts 1&2,0,250,2024-02-08 07:57:42
Courts 3&4,0,250,2024-02-08 07:57:42
Courts 5-8,2,500,2024-02-08 07:57:42
Orbit,10,46,2024-02-08 07:57:42
Willow Room,0,27,2024-02-08 07:57:42
Cove Pool,,,2024-02-08 07:57:42
Mount Mendota,,,2024-02-08 07:57:42
Skybox Suites,0,18,2024-02-08 07:57:42
SubZero Ice Center,0,300,2024-02-08 07:57:42
Nick Level 1 Fitness,33,150,2024-02-08 08:17:56
Nick Level 2 Fitness,29,100,2024-02-08 08:17:56
Nick Level 3 Fitness,88,200,2024-02-08 08:17:56
Nick Power House,49,140,2024-02-08 08:17:56
Nick Track,27,100,2024-02-08 08:17:56
Soderholm Family Aquatic Center,,,2024-02-08 08:17:56
Nick Courts 1 & 2,0,250,2024-02-08 08:17:56
Nick Courts 3-6,5,500,2024-02-08 08:17:56
Nick Courts 7 & 8,4,250,2024-02-08 08:17:56
Level 1 Fitness,31,130,2024-02-08 08:18:10
Level 2 Fitness,13,65,2024-02-08 08:18:10
Level 3 Fitness,28,246,2024-02-08 08:18:10
Level 4 Fitness,10,75,2024-02-08 08:18:10
Bakke Track,7,100,2024-02-08 08:18:10
Courts 1&2,0,250,2024-02-08 08:18:10
Courts 3&4,0,250,2024-02-08 08:18:10
Courts 5-8,2,500,2024-02-08 08:18:10
Orbit,10,46,2024-02-08 08:18:10
Willow Room,0,27,2024-02-08 08:18:10
Cove Pool,,,2024-02-08 08:18:10
Mount Mendota,,,2024-02-08 08:18:10
Skybox Suites,0,18,2024-02-08 08:18:10
SubZero Ice Center,0,300,2024-02-08 08:18:10
Nick Level 1 Fitness,33,150,2024-02-08 08:38:23
Nick Level 2 Fitness,29,100,2024-02-08 08:38:23
Nick Level 3 Fitness,88,200,2024-02-08 08:38:23
Nick Power House,49,140,2024-02-08 08:38:23
Nick Track,27,100,2024-02-08 08:38:23
Soderholm Family Aquatic Center,,,2024-02-08 08:38:23
Nick Courts 1 & 2,0,250,2024-02-08 08:38:23
Nick Courts 3-6,5,500,2024-02-08 08:38:23
Nick Courts 7 & 8,4,250,2024-02-08 08:38:23
Level 1 Fitness,31,130,2024-02-08 08:38:37
Level 2 Fitness,13,65,2024-02-08 08:38:37
Level 3 Fitness,28,246,2024-02-08 08:38:37
Level 4 Fitness,10,75,2024-02-08 08:38:37
Bakke Track,7,100,2024-02-08 08:38:37
Courts 1&2,0,250,2024-02-08 08:38:37
Courts 3&4,0,250,2024-02-08 08:38:37
Courts 5-8,2,500,2024-02-08 08:38:37
Orbit,10,46,2024-02-08 08:38:37
Willow Room,0,27,2024-02-08 08:38:37
Cove Pool,,,2024-02-08 08:38:37
Mount Mendota,,,2024-02-08 08:38:37
Skybox Suites,0,18,2024-02-08 08:38:37
SubZero Ice Center,0,300,2024-02-08 08:38:37
Nick Level 1 Fitness,33,150,2024-02-08 08:58:51
Nick Level 2 Fitness,29,100,2024-02-08 08:58:51
Nick Level 3 Fitness,88,200,2024-02-08 08:58:51
Nick Power House,49,140,2024-02-08 08:58:51
Nick Track,27,100,2024-02-08 08:58:51
Soderholm Family Aquatic Center,,,2024-02-08 08:58:51
Nick Courts 1 & 2,0,250,2024-02-08 08:58:51
Nick Courts 3-6,5,500,2024-02-08 08:58:51
Nick Courts 7 & 8,4,250,2024-02-08 08:58:51
Level 1 Fitness,31,130,2024-02-08 08:59:04
Level 2 Fitness,13,65,2024-02-08 08:59:04
Level 3 Fitness,28,246,2024-02-08 08:59:04
Level 4 Fitness,10,75,2024-02-08 08:59:04
Bakke Track,7,100,2024-02-08 08:59:04
Courts 1&2,0,250,2024-02-08 08:59:04
Courts 3&4,0,250,2024-02-08 08:59:04
Courts 5-8,2,500,2024-02-08 08:59:04
Orbit,10,46,2024-02-08 08:59:04
Willow Room,0,27,2024-02-08 08:59:04
Cove Pool,,,2024-02-08 08:59:04
Mount Mendota,,,2024-02-08 08:59:04
Skybox Suites,0,18,2024-02-08 08:59:04
SubZero Ice Center,0,300,2024-02-08 08:59:04
Level 1 Fitness,25,130,2024-02-08 09:19:30
Level 2 Fitness,7,65,2024-02-08 09:19:30
Level 3 Fitness,21,246,2024-02-08 09:19:30
Level 4 Fitness,11,75,2024-02-08 09:19:30
Bakke Track,5,100,2024-02-08 09:19:30
Courts 1&2,15,250,2024-02-08 09:19:30
Courts 3&4,0,250,2024-02-08 09:19:30
Courts 5-8,4,500,2024-02-08 09:19:30
Orbit,7,46,2024-02-08 09:19:30
